soil_label,climate_zone,temp_c_mean,rain_mm_year,rel_humidity_pct,ph,organic_carbon_pct,n_kg_ha,p_kg_ha,k_kg_ha,cec_cmol_kg,ec_ds_m,soil_moisture_pct,sand_pct,silt_pct,clay_pct,recommended_crop
Red_Soil,Subtropical,12.4,1369,53,6.02,0.44,75,35,157,9.4,0.26,20.1,35.8,14.5,49.7,maize
Red_Soil,Semi-arid,19.8,585,28,6.04,0.85,99,31,186,7.7,0.67,16.7,62.2,12.1,25.7,maize
Red_Soil,Tropical,30.2,1280,60,5.53,0.71,51,26,147,11.8,0.71,19.2,62.2,3.2,34.6,millet
Red_Soil,Semi-arid,30.9,472,45,5.85,1.19,69,24,171,8.0,0.46,17.4,46.5,31.3,22.2,groundnut
Red_Soil,Subtropical,19.1,670,79,5.97,1.14,118,17,156,12.8,0.53,23.0,36.2,27.5,36.3,sweet_potato
Red_Soil,Semi-arid,19.1,396,29,6.78,0.6,77,34,91,15.1,0.95,15.8,62.1,30.5,7.4,maize
Red_Soil,Subtropical,12.1,649,63,6.25,0.54,95,24,60,12.8,0.84,13.1,39.9,4.3,55.8,pigeon_pea
Red_Soil,Tropical,29.3,2693,64,6.64,0.6,72,32,111,6.7,0.47,24.1,62.2,15.9,21.9,maize
Red_Soil,Subtropical,20.3,1088,77,6.51,1.02,69,16,102,14.9,0.23,24.0,39.3,22.9,37.8,millet
Red_Soil,Semi-arid,30.3,481,42,6.29,0.94,89,20,67,12.4,0.75,16.8,26.8,22.3,50.9,groundnut
Red_Soil,Subtropical,30.3,1221,41,6.88,0.98,45,11,116,17.8,0.75,25.2,50.3,21.3,28.4,sweet_potato
Red_Soil,Tropical,25.0,1932,64,6.75,0.88,51,25,91,13.4,0.51,27.9,50.2,22.8,27.0,pigeon_pea
Red_Soil,Tropical,27.4,1313,75,6.22,1.13,59,13,104,8.0,0.11,13.9,53.1,9.2,37.7,groundnut
Red_Soil,Subtropical,30.9,669,71,5.61,0.6,75,29,136,6.0,0.28,24.5,59.1,13.0,27.9,tobacco
Red_Soil,Semi-arid,29.4,367,50,6.7,1.01,97,25,116,15.9,0.67,18.1,70.1,14.9,15.0,groundnut
Red_Soil,Tropical,24.1,1640,92,5.82,0.33,98,16,150,10.6,0.94,18.7,53.3,10.2,36.5,millet
Red_Soil,Semi-arid,32.7,289,43,6.7,1.03,78,33,72,8.7,0.47,16.0,65.4,14.2,20.4,tobacco
Red_Soil,Semi-arid,22.4,551,52,6.41,1.18,59,16,80,16.1,0.54,17.5,54.6,20.0,25.4,millet
Red_Soil,Tropical,31.1,1533,70,6.74,0.41,45,11,67,17.6,0.46,22.5,48.5,19.0,32.5,sweet_potato
Red_Soil,Subtropical,24.4,1258,45,6.78,0.74,100,34,95,6.4,0.45,20.4,54.9,13.7,31.4,millet
Red_Soil,Tropical,22.4,1629,71,6.87,0.83,117,16,159,14.1,0.45,12.2,59.9,19.5,20.6,millet
Red_Soil,Tropical,27.1,2601,68,6.72,0.88,114,30,88,13.4,0.13,16.8,47.7,19.8,32.5,sweet_potato
Red_Soil,Tropical,29.9,2008,79,5.81,0.67,109,32,83,8.5,0.86,17.8,37.0,32.2,30.8,tobacco
Red_Soil,Subtropical,29.2,1299,63,6.57,0.67,75,11,162,14.7,0.3,27.3,37.8,32.7,29.5,sweet_potato
Red_Soil,Semi-arid,26.9,486,37,5.99,0.37,97,32,113,15.6,0.95,27.6,64.3,5.4,30.3,pigeon_pea
Red_Soil,Tropical,31.0,2525,68,5.89,1.17,46,11,97,17.7,0.8,23.9,42.4,23.0,34.6,maize
Red_Soil,Tropical,24.8,1473,94,6.95,0.92,49,28,190,7.9,0.51,15.3,44.4,30.7,24.9,pigeon_pea
Red_Soil,Subtropical,18.5,1003,58,6.26,0.72,113,23,101,6.7,0.43,26.2,48.5,11.2,40.3,maize
Red_Soil,Semi-arid,21.0,473,26,6.61,0.9,42,27,106,17.9,0.85,20.6,52.3,24.8,22.9,pigeon_pea
Red_Soil,Subtropical,21.6,1309,54,5.54,0.57,77,27,169,10.5,0.22,19.6,55.8,16.4,27.8,millet
Red_Soil,Semi-arid,24.6,441,55,6.15,0.82,46,22,189,11.8,0.8,20.8,58.4,11.5,30.1,sweet_potato
Red_Soil,Subtropical,30.9,1161,75,5.94,0.55,82,18,119,12.0,0.94,26.0,31.7,24.0,44.3,groundnut
Red_Soil,Semi-arid,31.4,582,35,6.3,0.59,58,13,188,9.5,0.72,14.8,56.4,23.6,20.0,maize
Red_Soil,Subtropical,27.2,1077,41,5.8,0.63,91,34,166,12.1,0.54,24.5,37.0,29.4,33.6,sweet_potato
Red_Soil,Subtropical,31.8,1468,53,6.07,0.93,91,16,62,17.9,0.11,20.5,42.3,14.6,43.1,millet
Red_Soil,Tropical,22.7,1804,94,5.99,0.86,110,23,182,8.0,0.37,25.8,40.8,29.2,30.0,pigeon_pea
Red_Soil,Tropical,28.1,2381,89,6.49,0.4,115,17,192,13.9,0.88,18.8,55.5,20.6,23.9,tobacco
Red_Soil,Tropical,26.6,1601,61,6.31,0.88,47,20,168,17.8,0.53,24.8,49.7,29.9,20.4,millet
Red_Soil,Semi-arid,26.7,597,30,5.72,0.43,69,19,200,7.9,0.27,23.1,42.8,30.2,27.0,pigeon_pea
Red_Soil,Subtropical,16.9,680,44,6.85,0.53,98,33,194,17.8,0.85,13.9,55.3,15.0,29.7,millet
Red_Soil,Tropical,29.8,1820,87,6.52,0.82,49,12,199,11.6,0.66,20.2,49.4,26.9,23.7,millet
Red_Soil,Subtropical,19.1,1241,46,6.26,0.59,59,11,144,17.2,0.77,15.2,67.8,13.3,18.9,pigeon_pea
Red_Soil,Tropical,27.9,2999,88,6.89,0.91,120,35,183,12.1,0.21,23.4,29.0,40.3,30.7,maize
Red_Soil,Semi-arid,21.0,423,27,6.58,1.02,49,24,127,17.5,0.5,13.4,50.3,30.6,19.1,sweet_potato
Red_Soil,Subtropical,28.5,1214,66,6.51,0.75,112,31,65,8.4,0.23,13.0,42.5,20.7,36.8,millet
Red_Soil,Subtropical,31.9,903,48,6.24,0.51,42,24,94,16.8,0.94,23.4,45.8,43.8,10.4,sweet_potato
Red_Soil,Semi-arid,28.7,335,26,6.78,0.74,72,15,147,11.9,0.66,22.0,63.0,21.5,15.5,tobacco
Red_Soil,Subtropical,16.8,1219,40,6.58,0.72,114,30,175,10.2,0.86,12.6,55.5,20.2,24.3,millet
Red_Soil,Subtropical,23.1,1017,45,6.69,1.1,71,20,174,17.4,0.52,22.4,41.0,35.3,23.7,millet
Yellow_Soil,Monsoon,27.7,1573,82,5.17,0.46,121,28,79,15.5,0.1,20.8,41.9,19.1,39.0,maize
Yellow_Soil,Tropical,29.3,2313,81,5.7,0.75,124,14,57,15.4,0.4,24.9,16.3,40.2,43.5,turmeric
Yellow_Soil,Monsoon,32.1,1553,68,6.03,1.3,118,12,73,6.3,0.23,31.9,39.4,27.5,33.1,turmeric
Yellow_Soil,Tropical,29.3,2599,88,6.18,0.68,90,11,82,15.4,0.52,29.6,49.1,36.7,14.2,maize
Yellow_Soil,Tropical,24.9,2404,95,5.21,1.24,90,19,54,13.2,0.52,30.4,30.9,36.7,32.4,turmeric
Yellow_Soil,Monsoon,22.8,1465,74,5.66,1.45,83,18,68,13.5,0.71,24.1,49.3,20.1,30.6,rice
Yellow_Soil,Tropical,30.6,1699,85,5.15,1.52,125,17,128,11.3,0.36,29.1,45.5,14.1,40.4,banana
Yellow_Soil,Monsoon,22.0,1355,59,6.21,1.0,89,27,95,13.0,0.3,31.7,31.8,30.0,38.2,tea
Yellow_Soil,Monsoon,28.0,1019,88,5.73,1.47,122,21,141,9.6,0.22,19.1,55.5,16.4,28.1,rice
Yellow_Soil,Tropical,28.2,2200,68,5.74,0.77,58,27,76,13.5,0.06,20.8,50.2,19.8,30.0,maize
Yellow_Soil,Subtropical,20.6,889,64,6.21,1.03,106,11,66,6.2,0.87,24.0,37.6,8.8,53.6,rice
Yellow_Soil,Monsoon,27.2,2168,85,5.37,1.03,124,20,69,7.9,0.83,34.0,37.4,17.0,45.6,ginger
Yellow_Soil,Monsoon,30.5,1597,70,6.33,0.6,106,26,110,15.2,0.17,30.6,49.2,25.3,25.5,turmeric
Yellow_Soil,Monsoon,31.9,1504,82,6.47,1.23,53,16,85,10.1,0.25,24.3,40.1,18.1,41.8,banana
Yellow_Soil,Tropical,27.4,1586,84,6.12,0.48,117,22,74,7.8,0.08,27.3,41.0,14.2,44.8,maize
Yellow_Soil,Subtropical,28.4,671,61,5.43,0.44,67,27,85,6.4,0.24,21.9,38.0,17.7,44.3,rice
Yellow_Soil,Monsoon,22.7,1388,74,6.22,1.57,118,18,144,13.7,0.24,25.1,53.9,7.8,38.3,ginger
Yellow_Soil,Monsoon,25.2,1027,62,5.79,0.93,70,26,138,8.4,0.85,21.1,33.1,25.0,41.9,turmeric
Yellow_Soil,Tropical,30.3,2216,77,6.54,0.54,92,24,108,13.1,0.51,20.8,36.6,29.4,34.0,maize
Yellow_Soil,Monsoon,30.0,1295,58,5.66,1.05,60,21,157,11.5,0.23,31.0,31.5,11.4,57.1,ginger
Yellow_Soil,Tropical,25.3,2082,82,6.51,1.34,88,16,83,7.0,0.41,30.2,27.2,36.6,36.2,rice
Yellow_Soil,Tropical,30.8,2120,77,6.31,0.74,102,28,144,7.2,0.8,25.7,31.5,9.2,59.3,maize
Yellow_Soil,Tropical,28.2,1267,61,6.43,1.23,80,10,71,6.8,0.74,29.0,13.2,33.0,53.8,tea
Yellow_Soil,Monsoon,31.3,1131,69,6.03,1.59,56,8,67,10.0,0.82,29.1,24.3,33.2,42.5,tea
Yellow_Soil,Subtropical,27.4,747,46,5.61,0.62,118,9,159,14.6,0.1,26.2,36.0,26.5,37.5,tea
Yellow_Soil,Subtropical,31.6,1301,71,5.81,1.48,75,26,114,12.2,0.72,23.3,45.5,33.4,21.1,rice
Yellow_Soil,Subtropical,31.2,685,69,6.38,0.53,94,13,120,14.2,0.47,18.5,26.8,12.3,60.9,banana
Yellow_Soil,Tropical,28.0,2606,78,5.21,0.52,81,25,117,10.5,0.84,31.0,45.1,26.8,28.1,turmeric
Yellow_Soil,Tropical,24.0,2592,90,6.39,0.52,108,16,67,15.1,0.25,26.8,45.0,22.2,32.8,tea
Yellow_Soil,Tropical,29.2,2245,66,6.48,0.6,102,25,112,15.1,0.83,19.0,52.6,14.8,32.6,maize
Yellow_Soil,Monsoon,25.2,1036,67,6.01,1.31,95,26,155,10.8,0.8,20.7,29.5,18.7,51.8,ginger
Yellow_Soil,Tropical,31.9,2613,83,5.69,1.41,127,13,134,11.4,0.9,20.5,33.4,22.9,43.7,banana
Yellow_Soil,Subtropical,18.2,619,43,5.31,0.46,57,27,117,9.3,0.5,18.0,23.9,26.9,49.2,maize
Yellow_Soil,Tropical,24.2,2682,64,5.53,1.29,96,25,118,11.6,0.63,27.6,37.3,15.6,47.1,ginger
Yellow_Soil,Monsoon,28.8,1011,71,6.3,1.6,81,17,78,9.0,0.47,17.3,43.4,11.2,45.4,tea
Yellow_Soil,Subtropical,23.4,1397,55,5.64,1.44,56,13,89,9.8,0.73,26.7,57.8,22.7,19.5,turmeric
Yellow_Soil,Monsoon,20.3,1518,78,5.54,1.33,67,11,53,15.3,0.83,23.3,32.2,34.9,32.9,ginger
Yellow_Soil,Monsoon,22.3,1061,81,6.42,1.04,57,22,135,8.1,0.55,23.9,34.5,11.4,54.1,turmeric
Yellow_Soil,Tropical,30.5,1476,70,5.2,0.95,78,21,117,10.1,0.88,26.7,42.5,17.8,39.7,turmeric
Yellow_Soil,Tropical,24.2,1453,71,6.39,1.37,116,24,61,6.0,0.47,21.0,52.6,13.1,34.3,tea
Yellow_Soil,Monsoon,22.1,1546,84,6.38,0.99,85,23,70,7.5,0.55,23.6,34.1,56.2,9.7,turmeric
Yellow_Soil,Subtropical,28.2,1309,73,5.93,0.82,70,26,135,10.3,0.24,23.2,38.3,30.7,31.0,tea
Yellow_Soil,Tropical,31.5,2428,74,5.87,1.4,126,26,96,14.5,0.57,16.6,40.2,32.0,27.8,ginger
Yellow_Soil,Subtropical,22.4,1310,65,5.83,1.54,58,27,105,14.8,0.08,27.8,40.3,14.2,45.5,turmeric
Yellow_Soil,Monsoon,30.8,1426,67,5.51,1.58,117,20,93,8.8,0.4,19.8,42.2,17.6,40.2,ginger
Yellow_Soil,Tropical,29.8,2647,89,5.34,0.95,130,28,142,15.4,0.51,24.9,54.7,16.6,28.7,turmeric
Yellow_Soil,Subtropical,26.6,1303,46,5.35,1.29,108,10,88,11.0,0.34,30.3,34.0,38.4,27.6,rice
Yellow_Soil,Tropical,22.3,2196,66,5.65,0.58,90,20,71,5.7,0.06,28.9,40.5,10.5,49.0,maize
Yellow_Soil,Monsoon,28.3,2172,80,6.58,1.06,86,22,136,13.3,0.07,18.3,15.1,23.9,61.0,ginger
Yellow_Soil,Tropical,23.6,1950,93,6.05,1.44,109,21,89,7.3,0.64,18.5,45.8,14.0,40.2,tea
Yellow_Soil,Monsoon,32.6,1792,60,6.18,1.27,79,23,157,13.1,0.75,22.2,22.1,20.3,57.6,tea
Yellow_Soil,Subtropical,31.5,1300,49,6.48,1.52,77,28,138,6.4,0.21,29.6,28.9,23.4,47.7,ginger
Yellow_Soil,Monsoon,26.4,2064,60,5.08,0.99,81,19,62,15.6,0.27,20.9,29.9,13.9,56.2,banana
Yellow_Soil,Monsoon,27.5,1888,64,5.31,1.37,71,20,54,6.7,0.06,26.0,34.8,23.6,41.6,tea
Yellow_Soil,Monsoon,31.1,1151,66,6.5,0.62,64,10,143,11.5,0.56,19.0,59.5,8.4,32.1,ginger
Yellow_Soil,Monsoon,26.0,1133,70,5.22,0.81,94,15,72,14.0,0.67,19.0,59.3,12.7,28.0,ginger
Yellow_Soil,Subtropical,12.5,724,61,5.12,0.47,98,10,59,5.2,0.87,22.9,40.6,15.2,44.2,rice
Yellow_Soil,Subtropical,24.3,1202,78,5.76,1.46,104,19,99,10.3,0.59,19.9,30.6,36.7,32.7,tea
Yellow_Soil,Tropical,31.6,2354,66,5.59,0.77,64,24,120,13.6,0.36,31.7,46.8,22.7,30.5,banana
Yellow_Soil,Monsoon,24.1,927,85,5.13,0.8,93,20,77,13.2,0.84,30.7,21.0,19.0,60.0,turmeric
Yellow_Soil,Subtropical,18.8,866,55,5.29,1.3,58,17,100,14.7,0.18,19.9,39.5,14.7,45.8,turmeric
Yellow_Soil,Subtropical,28.3,1250,45,6.33,0.77,121,12,96,10.1,0.33,18.0,21.0,26.0,53.0,rice
Yellow_Soil,Subtropical,31.5,1436,44,6.34,0.49,61,27,67,6.8,0.74,25.3,55.2,16.6,28.2,ginger
Yellow_Soil,Subtropical,21.0,1439,73,5.89,1.09,100,22,148,14.5,0.13,24.4,49.7,18.9,31.4,banana
Yellow_Soil,Subtropical,15.9,692,79,5.2,1.31,58,14,143,14.6,0.85,20.3,29.6,30.6,39.8,maize
Yellow_Soil,Subtropical,29.1,891,49,5.0,0.68,93,23,63,12.4,0.17,26.5,25.8,19.4,54.8,banana
Yellow_Soil,Monsoon,28.6,2078,56,5.05,0.49,85,24,64,6.9,0.55,33.2,34.3,29.3,36.4,ginger
Yellow_Soil,Subtropical,25.6,791,40,5.12,0.4,61,9,150,11.8,0.17,17.7,30.5,15.5,54.0,tea
Yellow_Soil,Monsoon,20.4,1911,63,6.35,0.62,60,24,135,12.3,0.71,23.0,38.2,17.2,44.6,tea
